State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Madhya Pradesh,BALAGHAT,2003,Whole Year ,Sugarcane,1210.0,48380.0
Madhya Pradesh,BALAGHAT,2004,Kharif     ,Maize,4380.0,7140.0
Madhya Pradesh,BALAGHAT,2004,Kharif     ,Rice,224800.0,246491.0
Madhya Pradesh,BALAGHAT,2004,Rabi       ,Wheat,11336.0,7896.0
Madhya Pradesh,BALAGHAT,2004,Whole Year ,Sugarcane,755.0,30180.0
Madhya Pradesh,BALAGHAT,2005,Kharif     ,Maize,4435.0,8108.0
Madhya Pradesh,BALAGHAT,2005,Kharif     ,Rice,248696.0,365281.0
Madhya Pradesh,BALAGHAT,2005,Rabi       ,Wheat,16582.0,15838.0
Madhya Pradesh,BALAGHAT,2005,Whole Year ,Sugarcane,920.0,37970.0
Madhya Pradesh,BALAGHAT,2006,Kharif     ,Jute,68.0,133.0
Madhya Pradesh,BALAGHAT,2006,Kharif     ,Maize,4358.0,4507.0
Madhya Pradesh,BALAGHAT,2006,Kharif     ,Rice,248652.0,299342.0
Madhya Pradesh,BALAGHAT,2006,Rabi       ,Wheat,15045.0,11431.0
Madhya Pradesh,BALAGHAT,2006,Whole Year ,Banana,25.0,863.0
Madhya Pradesh,BALAGHAT,2006,Whole Year ,Sugarcane,701.0,28030.0
Madhya Pradesh,BALAGHAT,2007,Kharif     ,Maize,4365.0,5713.0
Madhya Pradesh,BALAGHAT,2007,Kharif     ,Rice,249811.0,354236.0
Madhya Pradesh,BALAGHAT,2007,Rabi       ,Wheat,14672.0,13166.0
Madhya Pradesh,BALAGHAT,2007,Whole Year ,Banana,11.0,527.0
Madhya Pradesh,BALAGHAT,2007,Whole Year ,Sugarcane,1032.0,41250.0
Madhya Pradesh,BALAGHAT,2008,Kharif     ,Maize,4189.0,5613.0
Madhya Pradesh,BALAGHAT,2008,Kharif     ,Rice,249835.0,275043.0
Madhya Pradesh,BALAGHAT,2008,Rabi       ,Wheat,15147.0,12263.0
Madhya Pradesh,BALAGHAT,2008,Whole Year ,Banana,24.0,923.0
Madhya Pradesh,BALAGHAT,2008,Whole Year ,Sugarcane,784.0,39170.0
Madhya Pradesh,BALAGHAT,2009,Whole Year ,Banana,5.0,298.0
Madhya Pradesh,BALAGHAT,2009,Whole Year ,Maize,4242.0,5047.0
Madhya Pradesh,BALAGHAT,2009,Whole Year ,Rice,247791.0,338221.0
Madhya Pradesh,BALAGHAT,2009,Whole Year ,Sugarcane,918.0,45870.0
Madhya Pradesh,BALAGHAT,2009,Whole Year ,Wheat,14689.0,19492.0
Madhya Pradesh,BALAGHAT,2010,Kharif     ,Maize,4269.0,6587.0
Madhya Pradesh,BALAGHAT,2010,Kharif     ,Rice,247865.0,353009.0
Madhya Pradesh,BALAGHAT,2010,Rabi       ,Wheat,15102.0,22942.0
Madhya Pradesh,BALAGHAT,2010,Whole Year ,Banana,4.0,190.0
Madhya Pradesh,BALAGHAT,2010,Whole Year ,Sugarcane,729.0,36430.0
Madhya Pradesh,BALAGHAT,2011,Kharif     ,Maize,4276.0,5360.0
Madhya Pradesh,BALAGHAT,2011,Kharif     ,Rice,255517.0,346073.0
Madhya Pradesh,BALAGHAT,2011,Rabi       ,Wheat,16951.0,20130.0
Madhya Pradesh,BALAGHAT,2011,Whole Year ,Banana,16.0,760.0
Madhya Pradesh,BALAGHAT,2011,Whole Year ,Sugarcane,970.0,36000.0
Madhya Pradesh,BALAGHAT,2012,Kharif     ,Maize,4233.0,9945.0
Madhya Pradesh,BALAGHAT,2012,Kharif     ,Rice,260767.0,486464.0
Madhya Pradesh,BALAGHAT,2012,Rabi       ,Wheat,18316.0,23716.0
Madhya Pradesh,BALAGHAT,2012,Whole Year ,Banana,11.0,141.0
Madhya Pradesh,BALAGHAT,2012,Whole Year ,Sugarcane,684.0,34180.0
Madhya Pradesh,BALAGHAT,2013,Kharif     ,Maize,4292.0,7377.0
Madhya Pradesh,BALAGHAT,2013,Kharif     ,Rice,258647.0,434079.0
Madhya Pradesh,BALAGHAT,2013,Rabi       ,Wheat,17520.0,22851.0
Madhya Pradesh,BALAGHAT,2013,Whole Year ,Banana,16.0,1742.0
Madhya Pradesh,BALAGHAT,2013,Whole Year ,Sugarcane,912.0,48610.0
Madhya Pradesh,BARWANI,1998,Kharif     ,Maize,30200.0,39800.0
Madhya Pradesh,BARWANI,1998,Kharif     ,Rice,3200.0,1400.0
Madhya Pradesh,BARWANI,1998,Rabi       ,Wheat,30100.0,63600.0
Madhya Pradesh,BARWANI,1998,Whole Year ,Sugarcane,3440.0,73070.0
Madhya Pradesh,BARWANI,1999,Kharif     ,Maize,31454.0,28249.0
Madhya Pradesh,BARWANI,1999,Kharif     ,Rice,2994.0,1529.0
Madhya Pradesh,BARWANI,1999,Rabi       ,Wheat,23589.0,43875.0
Madhya Pradesh,BARWANI,1999,Whole Year ,Sugarcane,2255.0,84640.0
Madhya Pradesh,BARWANI,2000,Kharif     ,Maize,32442.0,38219.0
Madhya Pradesh,BARWANI,2000,Kharif     ,Rice,2739.0,874.0
Madhya Pradesh,BARWANI,2000,Rabi       ,Wheat,13293.0,23601.0
Madhya Pradesh,BARWANI,2000,Whole Year ,Sugarcane,3425.0,33670.0
Madhya Pradesh,BARWANI,2001,Kharif     ,Maize,33240.0,66096.0
Madhya Pradesh,BARWANI,2001,Kharif     ,Rice,2596.0,1092.0
Madhya Pradesh,BARWANI,2001,Rabi       ,Wheat,16907.0,32620.0
Madhya Pradesh,BARWANI,2001,Whole Year ,Banana,660.0,12673.0
Madhya Pradesh,BARWANI,2001,Whole Year ,Sugarcane,2322.0,72850.0
Madhya Pradesh,BARWANI,2001,Whole Year ,Tobacco,67.0,40.0
Madhya Pradesh,BARWANI,2002,Kharif     ,Maize,34241.0,59876.0
Madhya Pradesh,BARWANI,2002,Kharif     ,Rice,2494.0,1239.0
Madhya Pradesh,BARWANI,2002,Rabi       ,Wheat,22163.0,43815.0
Madhya Pradesh,BARWANI,2002,Whole Year ,Banana,656.0,13469.0
Madhya Pradesh,BARWANI,2002,Whole Year ,Mango,15.0,0.0
Madhya Pradesh,BARWANI,2002,Whole Year ,Papaya,86.0,1871.0
Madhya Pradesh,BARWANI,2002,Whole Year ,Sugarcane,412.0,14850.0
Madhya Pradesh,BARWANI,2002,Whole Year ,Tobacco,44.0,23.0
Madhya Pradesh,BARWANI,2003,Kharif     ,Maize,35841.0,60232.0
Madhya Pradesh,BARWANI,2003,Kharif     ,Rice,2504.0,1497.0
Madhya Pradesh,BARWANI,2003,Rabi       ,Wheat,26186.0,61217.0
Madhya Pradesh,BARWANI,2003,Whole Year ,Banana,585.0,11721.0
Madhya Pradesh,BARWANI,2003,Whole Year ,Mango,7.0,0.0
Madhya Pradesh,BARWANI,2003,Whole Year ,Orange,9.0,0.0
Madhya Pradesh,BARWANI,2003,Whole Year ,Papaya,74.0,3674.0
Madhya Pradesh,BARWANI,2003,Whole Year ,Sugarcane,2155.0,74850.0
Madhya Pradesh,BARWANI,2004,Kharif     ,Maize,35503.0,32390.0
Madhya Pradesh,BARWANI,2004,Kharif     ,Rice,2297.0,1034.0
Madhya Pradesh,BARWANI,2004,Rabi       ,Wheat,27108.0,49974.0
Madhya Pradesh,BARWANI,2004,Whole Year ,Sugarcane,158.0,4690.0
Madhya Pradesh,BARWANI,2005,Kharif     ,Maize,33857.0,32824.0
Madhya Pradesh,BARWANI,2005,Kharif     ,Rice,2230.0,757.0
Madhya Pradesh,BARWANI,2005,Rabi       ,Wheat,18130.0,21423.0
Madhya Pradesh,BARWANI,2005,Whole Year ,Sugarcane,2046.0,53840.0
Madhya Pradesh,BARWANI,2006,Kharif     ,Jute,313.0,289.0
Madhya Pradesh,BARWANI,2006,Kharif     ,Maize,33575.0,24415.0
Madhya Pradesh,BARWANI,2006,Kharif     ,Rice,2236.0,869.0
Madhya Pradesh,BARWANI,2006,Rabi       ,Wheat,32436.0,62945.0
Madhya Pradesh,BARWANI,2006,Whole Year ,Banana,403.0,5130.0
Madhya Pradesh,BARWANI,2006,Whole Year ,Sugarcane,257.0,7890.0
Madhya Pradesh,BARWANI,2006,Whole Year ,Tobacco,63.0,27.0
Madhya Pradesh,BARWANI,2007,Kharif     ,Maize,32591.0,34789.0
Madhya Pradesh,BARWANI,2007,Kharif     ,Rice,2121.0,862.0
Madhya Pradesh,BARWANI,2007,Rabi       ,Wheat,34398.0,51908.0
Madhya Pradesh,BARWANI,2007,Whole Year ,Banana,260.0,7910.0
Madhya Pradesh,BARWANI,2007,Whole Year ,Sugarcane,2184.0,52680.0
Madhya Pradesh,BARWANI,2007,Whole Year ,Tobacco,23.0,11.0
Madhya Pradesh,BARWANI,2008,Kharif     ,Maize,32136.0,35119.0
Madhya Pradesh,BARWANI,2008,Kharif     ,Rice,2328.0,807.0
Madhya Pradesh,BARWANI,2008,Rabi       ,Wheat,25305.0,62053.0
Madhya Pradesh,BARWANI,2008,Whole Year ,Banana,114.0,2886.0
Madhya Pradesh,BARWANI,2008,Whole Year ,Sugarcane,563.0,16050.0
Madhya Pradesh,BARWANI,2008,Whole Year ,Tobacco,23.0,11.0
Madhya Pradesh,BARWANI,2009,Whole Year ,Banana,215.0,7097.0
Madhya Pradesh,BARWANI,2009,Whole Year ,Maize,31887.0,29881.0
Madhya Pradesh,BARWANI,2009,Whole Year ,Rice,1926.0,759.0
Madhya Pradesh,BARWANI,2009,Whole Year ,Sugarcane,1503.0,36910.0
Madhya Pradesh,BARWANI,2009,Whole Year ,Tobacco,17.0,7.0
Madhya Pradesh,BARWANI,2009,Whole Year ,Wheat,31879.0,49080.0
Madhya Pradesh,BARWANI,2010,Kharif     ,Maize,33178.0,44792.0
Madhya Pradesh,BARWANI,2010,Kharif     ,Rice,1476.0,1090.0
Madhya Pradesh,BARWANI,2010,Rabi       ,Wheat,38103.0,83053.0
Madhya Pradesh,BARWANI,2010,Whole Year ,Banana,158.0,4032.0
Madhya Pradesh,BARWANI,2010,Whole Year ,Sugarcane,971.0,34070.0
Madhya Pradesh,BARWANI,2010,Whole Year ,Tobacco,13.0,8.0
Madhya Pradesh,BARWANI,2011,Kharif     ,Maize,35197.0,49728.0
Madhya Pradesh,BARWANI,2011,Kharif     ,Rice,1363.0,1168.0
Madhya Pradesh,BARWANI,2011,Rabi       ,Wheat,38149.0,136268.0
Madhya Pradesh,BARWANI,2011,Whole Year ,Banana,386.0,7903.0
Madhya Pradesh,BARWANI,2011,Whole Year ,Sugarcane,1283.0,37420.0
Madhya Pradesh,BARWANI,2011,Whole Year ,Tobacco,1.0,
Madhya Pradesh,BARWANI,2012,Kharif     ,Maize,39285.0,244209.0
Madhya Pradesh,BARWANI,2012,Kharif     ,Rice,1158.0,1213.0
Madhya Pradesh,BARWANI,2012,Rabi       ,Wheat,34868.0,105232.0
Madhya Pradesh,BARWANI,2012,Whole Year ,Banana,500.0,17126.0
Madhya Pradesh,BARWANI,2012,Whole Year ,Sugarcane,1577.0,76560.0
Madhya Pradesh,BARWANI,2013,Kharif     ,Maize,39586.0,133331.0
Madhya Pradesh,BARWANI,2013,Kharif     ,Rice,1092.0,414.0
Madhya Pradesh,BARWANI,2013,Rabi       ,Wheat,47358.0,136202.0
Madhya Pradesh,BARWANI,2013,Whole Year ,Banana,546.0,30318.0
Madhya Pradesh,BARWANI,2013,Whole Year ,Sugarcane,1241.0,51730.0
Madhya Pradesh,BETUL,1997,Kharif     ,Maize,18300.0,22700.0
Madhya Pradesh,BETUL,1997,Rabi       ,Wheat,99500.0,84900.0
Madhya Pradesh,BETUL,1998,Kharif     ,Maize,20400.0,30500.0
Madhya Pradesh,BETUL,1998,Kharif     ,Rice,30500.0,23800.0
Madhya Pradesh,BETUL,1998,Rabi       ,Wheat,93800.0,135200.0
Madhya Pradesh,BETUL,1998,Whole Year ,Sugarcane,4116.0,123220.0
Madhya Pradesh,BETUL,1999,Kharif     ,Maize,22000.0,39361.0
Madhya Pradesh,BETUL,1999,Kharif     ,Rice,34904.0,42447.0
Madhya Pradesh,BETUL,1999,Rabi       ,Wheat,104168.0,165808.0
Madhya Pradesh,BETUL,1999,Whole Year ,Sugarcane,3865.0,172870.0
Madhya Pradesh,BETUL,2000,Kharif     ,Maize,24429.0,72854.0
Madhya Pradesh,BETUL,2000,Kharif     ,Rice,41920.0,25430.0
Madhya Pradesh,BETUL,2000,Rabi       ,Wheat,38688.0,49080.0
Madhya Pradesh,BETUL,2000,Whole Year ,Sugarcane,5226.0,110420.0
Madhya Pradesh,BETUL,2001,Kharif     ,Maize,26597.0,60463.0
Madhya Pradesh,BETUL,2001,Kharif     ,Rice,43272.0,38114.0
Madhya Pradesh,BETUL,2001,Rabi       ,Wheat,84123.0,118557.0
Madhya Pradesh,BETUL,2001,Whole Year ,Banana,3.0,39.0
Madhya Pradesh,BETUL,2001,Whole Year ,Sugarcane,3211.0,135290.0
Madhya Pradesh,BETUL,2002,Kharif     ,Maize,32081.0,71261.0
Madhya Pradesh,BETUL,2002,Kharif     ,Rice,41040.0,27970.0
Madhya Pradesh,BETUL,2002,Rabi       ,Wheat,84042.0,96494.0
Madhya Pradesh,BETUL,2002,Whole Year ,Banana,4.0,74.0
Madhya Pradesh,BETUL,2002,Whole Year ,Mango,17.0,0.0
Madhya Pradesh,BETUL,2002,Whole Year ,Sugarcane,3387.0,147100.0
Madhya Pradesh,BETUL,2003,Kharif     ,Maize,42175.0,85079.0
Madhya Pradesh,BETUL,2003,Kharif     ,Rice,41015.0,41700.0
Madhya Pradesh,BETUL,2003,Rabi       ,Wheat,87720.0,125236.0
Madhya Pradesh,BETUL,2003,Whole Year ,Banana,2.0,38.0
Madhya Pradesh,BETUL,2003,Whole Year ,Mango,17.0,0.0
Madhya Pradesh,BETUL,2003,Whole Year ,Orange,374.0,0.0
Madhya Pradesh,BETUL,2003,Whole Year ,Sugarcane,5452.0,243840.0
Madhya Pradesh,BETUL,2004,Kharif     ,Maize,44540.0,72050.0
Madhya Pradesh,BETUL,2004,Kharif     ,Rice,41160.0,31475.0
Madhya Pradesh,BETUL,2004,Rabi       ,Wheat,91137.0,128795.0
Madhya Pradesh,BETUL,2004,Whole Year ,Sugarcane,5700.0,236460.0
Madhya Pradesh,BETUL,2005,Kharif     ,Maize,45095.0,71998.0
Madhya Pradesh,BETUL,2005,Kharif     ,Rice,42176.0,37968.0
Madhya Pradesh,BETUL,2005,Rabi       ,Wheat,85054.0,133046.0
Madhya Pradesh,BETUL,2005,Whole Year ,Sugarcane,3825.0,166730.0
Madhya Pradesh,BETUL,2006,Kharif     ,Jute,39.0,83.0
Madhya Pradesh,BETUL,2006,Kharif     ,Maize,48000.0,50583.0
Madhya Pradesh,BETUL,2006,Kharif     ,Rice,40742.0,40065.0
Madhya Pradesh,BETUL,2006,Rabi       ,Wheat,93809.0,145019.0
Madhya Pradesh,BETUL,2006,Whole Year ,Sugarcane,4598.0,194450.0
Madhya Pradesh,BETUL,2007,Kharif     ,Maize,46266.0,63540.0
Madhya Pradesh,BETUL,2007,Kharif     ,Rice,43886.0,46121.0
Madhya Pradesh,BETUL,2007,Rabi       ,Wheat,99067.0,153407.0
Madhya Pradesh,BETUL,2007,Whole Year ,Sugarcane,6406.0,291740.0
Madhya Pradesh,BETUL,2008,Kharif     ,Maize,42507.0,59766.0
Madhya Pradesh,BETUL,2008,Kharif     ,Rice,42970.0,45223.0
Madhya Pradesh,BETUL,2008,Rabi       ,Wheat,105415.0,168042.0
Madhya Pradesh,BETUL,2008,Whole Year ,Sugarcane,5394.0,242150.0
Madhya Pradesh,BETUL,2009,Whole Year ,Maize,46594.0,59027.0
Madhya Pradesh,BETUL,2009,Whole Year ,Rice,44079.0,46212.0
Madhya Pradesh,BETUL,2009,Whole Year ,Sugarcane,3762.0,171330.0
Madhya Pradesh,BETUL,2009,Whole Year ,Wheat,116695.0,181637.0
Madhya Pradesh,BETUL,2010,Kharif     ,Maize,48508.0,75842.0
Madhya Pradesh,BETUL,2010,Kharif     ,Rice,43688.0,60801.0
Madhya Pradesh,BETUL,2010,Rabi       ,Wheat,116097.0,137266.0
Madhya Pradesh,BETUL,2010,Whole Year ,Sugarcane,4069.0,145790.0
Madhya Pradesh,BETUL,2011,Kharif     ,Maize,49569.0,72174.0
Madhya Pradesh,BETUL,2011,Kharif     ,Rice,42539.0,67005.0
Madhya Pradesh,BETUL,2011,Rabi       ,Wheat,100696.0,212083.0
Madhya Pradesh,BETUL,2011,Whole Year ,Sugarcane,4150.0,162060.0
Madhya Pradesh,BETUL,2012,Kharif     ,Maize,50251.0,175854.0
Madhya Pradesh,BETUL,2012,Kharif     ,Rice,44860.0,121756.0
Madhya Pradesh,BETUL,2012,Rabi       ,Wheat,117620.0,263370.0
Madhya Pradesh,BETUL,2012,Whole Year ,Banana,2.0,
Madhya Pradesh,BETUL,2012,Whole Year ,Sugarcane,4035.0,227150.0
Madhya Pradesh,BETUL,2013,Kharif     ,Maize,53778.0,67442.0
Madhya Pradesh,BETUL,2013,Kharif     ,Rice,43844.0,98853.0
Madhya Pradesh,BETUL,2013,Rabi       ,Wheat,122803.0,231996.0
Madhya Pradesh,BETUL,2013,Whole Year ,Sugarcane,4861.0,297110.0
Madhya Pradesh,BHIND,1997,Rabi       ,Wheat,85300.0,183900.0
Madhya Pradesh,BHIND,1998,Kharif     ,Rice,13900.0,8900.0
Madhya Pradesh,BHIND,1998,Rabi       ,Wheat,72200.0,157800.0
Madhya Pradesh,BHIND,1998,Whole Year ,Sugarcane,136.0,2380.0
Madhya Pradesh,BHIND,1999,Kharif     ,Maize,5.0,8.0
Madhya Pradesh,BHIND,1999,Kharif     ,Rice,13700.0,29710.0
Madhya Pradesh,BHIND,1999,Rabi       ,Wheat,88122.0,183748.0
Madhya Pradesh,BHIND,1999,Whole Year ,Sugarcane,78.0,1970.0
Madhya Pradesh,BHIND,2000,Kharif     ,Rice,14034.0,13239.0
Madhya Pradesh,BHIND,2000,Rabi       ,Wheat,76350.0,98346.0
Madhya Pradesh,BHIND,2000,Whole Year ,Sugarcane,89.0,1970.0
Madhya Pradesh,BHIND,2001,Kharif     ,Maize,40.0,81.0
Madhya Pradesh,BHIND,2001,Kharif     ,Rice,15710.0,33464.0
Madhya Pradesh,BHIND,2001,Rabi       ,Wheat,81275.0,182867.0
Madhya Pradesh,BHIND,2001,Whole Year ,Sugarcane,43.0,1090.0
Madhya Pradesh,BHIND,2002,Kharif     ,Maize,3.0,7.0
Madhya Pradesh,BHIND,2002,Kharif     ,Rice,6064.0,14153.0
Madhya Pradesh,BHIND,2002,Rabi       ,Wheat,68747.0,118064.0
Madhya Pradesh,BHIND,2002,Whole Year ,Papaya,6.0,0.0
Madhya Pradesh,BHIND,2002,Whole Year ,Sugarcane,25.0,630.0
Madhya Pradesh,BHIND,2003,Kharif     ,Maize,4.0,8.0
Madhya Pradesh,BHIND,2003,Kharif     ,Rice,1339.0,3468.0
Madhya Pradesh,BHIND,2003,Rabi       ,Wheat,76189.0,151032.0
Madhya Pradesh,BHIND,2003,Whole Year ,Papaya,6.0,324.0
Madhya Pradesh,BHIND,2003,Whole Year ,Sugarcane,27.0,680.0
Madhya Pradesh,BHIND,2004,Kharif     ,Maize,134.0,215.0
Madhya Pradesh,BHIND,2004,Kharif     ,Rice,1797.0,4098.0
Madhya Pradesh,BHIND,2004,Rabi       ,Wheat,70676.0,133315.0
Madhya Pradesh,BHIND,2004,Whole Year ,Sugarcane,116.0,2930.0
Madhya Pradesh,BHIND,2005,Kharif     ,Rice,3729.0,7840.0
Madhya Pradesh,BHIND,2005,Rabi       ,Wheat,71706.0,141895.0
Madhya Pradesh,BHIND,2005,Whole Year ,Sugarcane,90.0,2280.0
Madhya Pradesh,BHIND,2006,Kharif     ,Jute,2.0,6.0
Madhya Pradesh,BHIND,2006,Kharif     ,Rice,410.0,829.0
Madhya Pradesh,BHIND,2006,Rabi       ,Wheat,72279.0,133424.0
Madhya Pradesh,BHIND,2006,Whole Year ,Sugarcane,66.0,1670.0
Madhya Pradesh,BHIND,2007,Kharif     ,Maize,3.0,2.0
Madhya Pradesh,BHIND,2007,Kharif     ,Rice,320.0,587.0
Madhya Pradesh,BHIND,2007,Rabi       ,Wheat,73949.0,102508.0
Madhya Pradesh,BHIND,2007,Whole Year ,Sugarcane,72.0,1820.0
Madhya Pradesh,BHIND,2008,Kharif     ,Maize,2.0,2.0
Madhya Pradesh,BHIND,2008,Kharif     ,Rice,10279.0,17879.0
Madhya Pradesh,BHIND,2008,Rabi       ,Wheat,84124.0,177929.0
Madhya Pradesh,BHIND,2008,Whole Year ,Sugarcane,29.0,550.0
Madhya Pradesh,BHIND,2009,Whole Year ,Maize,1.0,1.0
Madhya Pradesh,BHIND,2009,Whole Year ,Rice,1627.0,3475.0
Madhya Pradesh,BHIND,2009,Whole Year ,Sugarcane,19.0,380.0
Madhya Pradesh,BHIND,2009,Whole Year ,Wheat,84642.0,214197.0
Madhya Pradesh,BHIND,2010,Kharif     ,Maize,42.0,50.0
Madhya Pradesh,BHIND,2010,Kharif     ,Rice,5616.0,15345.0
Madhya Pradesh,BHIND,2010,Rabi       ,Wheat,89927.0,185215.0
Madhya Pradesh,BHIND,2010,Whole Year ,Sugarcane,24.0,630.0
Madhya Pradesh,BHIND,2011,Kharif     ,Rice,5717.0,18814.0
Madhya Pradesh,BHIND,2011,Rabi       ,Wheat,94557.0,303846.0
Madhya Pradesh,BHIND,2011,Whole Year ,Sugarcane,26.0,510.0
Madhya Pradesh,BHIND,2012,Kharif     ,Rice,4623.0,12471.0
Madhya Pradesh,BHIND,2012,Rabi       ,Wheat,94920.0,358415.0
Madhya Pradesh,BHIND,2012,Whole Year ,Sugarcane,16.0,250.0
Madhya Pradesh,BHIND,2013,Kharif     ,Rice,4800.0,20805.0
Madhya Pradesh,BHIND,2013,Rabi       ,Wheat,104177.0,370227.0
Madhya Pradesh,BHIND,2013,Whole Year ,Sugarcane,30.0,840.0
Madhya Pradesh,BHOPAL,1997,Kharif     ,Maize,2100.0,1200.0
Madhya Pradesh,BHOPAL,1997,Rabi       ,Wheat,78800.0,129500.0
Madhya Pradesh,BHOPAL,1998,Kharif     ,Maize,2100.0,2100.0
Madhya Pradesh,BHOPAL,1998,Kharif     ,Rice,600.0,300.0
Madhya Pradesh,BHOPAL,1998,Rabi       ,Wheat,78200.0,130800.0
Madhya Pradesh,BHOPAL,1998,Whole Year ,Sugarcane,576.0,7460.0
Madhya Pradesh,BHOPAL,1999,Kharif     ,Maize,2116.0,2683.0
Madhya Pradesh,BHOPAL,1999,Kharif     ,Rice,617.0,485.0
Madhya Pradesh,BHOPAL,1999,Rabi       ,Wheat,79650.0,149570.0
Madhya Pradesh,BHOPAL,1999,Whole Year ,Sugarcane,532.0,12500.0
Madhya Pradesh,BHOPAL,2000,Kharif     ,Maize,2171.0,3407.0
Madhya Pradesh,BHOPAL,2000,Kharif     ,Rice,662.0,396.0
Madhya Pradesh,BHOPAL,2000,Rabi       ,Wheat,61168.0,100407.0
Madhya Pradesh,BHOPAL,2000,Whole Year ,Sugarcane,693.0,9910.0
Madhya Pradesh,BHOPAL,2001,Kharif     ,Maize,2341.0,3946.0
Madhya Pradesh,BHOPAL,2001,Kharif     ,Rice,634.0,407.0
Madhya Pradesh,BHOPAL,2001,Rabi       ,Wheat,64554.0,109679.0
Madhya Pradesh,BHOPAL,2001,Whole Year ,Sugarcane,228.0,4940.0
Madhya Pradesh,BHOPAL,2002,Kharif     ,Maize,2662.0,4906.0
Madhya Pradesh,BHOPAL,2002,Kharif     ,Rice,699.0,426.0
Madhya Pradesh,BHOPAL,2002,Rabi       ,Wheat,58060.0,88090.0
Madhya Pradesh,BHOPAL,2002,Whole Year ,Mango,94.0,0.0
Madhya Pradesh,BHOPAL,2002,Whole Year ,Papaya,1.0,0.0
Madhya Pradesh,BHOPAL,2002,Whole Year ,Sugarcane,256.0,5090.0
Madhya Pradesh,BHOPAL,2003,Kharif     ,Maize,2926.0,4584.0
Madhya Pradesh,BHOPAL,2003,Kharif     ,Rice,593.0,410.0
Madhya Pradesh,BHOPAL,2003,Rabi       ,Wheat,65577.0,108227.0
Madhya Pradesh,BHOPAL,2003,Whole Year ,Mango,75.0,0.0
Madhya Pradesh,BHOPAL,2003,Whole Year ,Orange,2.0,0.0
Madhya Pradesh,BHOPAL,2003,Whole Year ,Papaya,2.0,0.0
Madhya Pradesh,BHOPAL,2003,Whole Year ,Sugarcane,260.0,5640.0
Madhya Pradesh,BHOPAL,2004,Kharif     ,Maize,2938.0,3819.0
Madhya Pradesh,BHOPAL,2004,Kharif     ,Rice,601.0,376.0
Madhya Pradesh,BHOPAL,2004,Rabi       ,Wheat,67233.0,135360.0
Madhya Pradesh,BHOPAL,2004,Whole Year ,Sugarcane,220.0,4850.0
Madhya Pradesh,BHOPAL,2005,Kharif     ,Maize,2851.0,3434.0
Madhya Pradesh,BHOPAL,2005,Kharif     ,Rice,588.0,382.0
Madhya Pradesh,BHOPAL,2005,Rabi       ,Wheat,69462.0,122904.0
Madhya Pradesh,BHOPAL,2005,Whole Year ,Sugarcane,243.0,5560.0
Madhya Pradesh,BHOPAL,2006,Kharif     ,Jute,44.0,83.0
Madhya Pradesh,BHOPAL,2006,Kharif     ,Maize,2828.0,2474.0
Madhya Pradesh,BHOPAL,2006,Kharif     ,Rice,599.0,411.0
Madhya Pradesh,BHOPAL,2006,Rabi       ,Wheat,70375.0,127302.0
Madhya Pradesh,BHOPAL,2006,Whole Year ,Sugarcane,277.0,7330.0
Madhya Pradesh,BHOPAL,2007,Kharif     ,Maize,3031.0,3508.0
Madhya Pradesh,BHOPAL,2007,Kharif     ,Rice,564.0,416.0
Madhya Pradesh,BHOPAL,2007,Rabi       ,Wheat,68225.0,120087.0
Madhya Pradesh,BHOPAL,2007,Whole Year ,Sugarcane,235.0,5960.0
Madhya Pradesh,BHOPAL,2008,Kharif     ,Maize,2851.0,3280.0
Madhya Pradesh,BHOPAL,2008,Kharif     ,Rice,522.0,365.0
Madhya Pradesh,BHOPAL,2008,Rabi       ,Wheat,67395.0,126748.0
Madhya Pradesh,BHOPAL,2008,Whole Year ,Sugarcane,206.0,4410.0
Madhya Pradesh,BHOPAL,2009,Whole Year ,Maize,2756.0,2774.0
Madhya Pradesh,BHOPAL,2009,Whole Year ,Rice,503.0,345.0
Madhya Pradesh,BHOPAL,2009,Whole Year ,Sugarcane,233.0,5670.0
Madhya Pradesh,BHOPAL,2009,Whole Year ,Wheat,72028.0,147055.0
Madhya Pradesh,BHOPAL,2010,Kharif     ,Maize,2682.0,3800.0
Madhya Pradesh,BHOPAL,2010,Kharif     ,Rice,461.0,437.0
Madhya Pradesh,BHOPAL,2010,Rabi       ,Wheat,75338.0,127546.0
Madhya Pradesh,BHOPAL,2010,Whole Year ,Sugarcane,236.0,4970.0
Madhya Pradesh,BHOPAL,2011,Kharif     ,Maize,2803.0,3831.0
Madhya Pradesh,BHOPAL,2011,Kharif     ,Rice,460.0,760.0
Madhya Pradesh,BHOPAL,2011,Rabi       ,Wheat,77021.0,207547.0
Madhya Pradesh,BHOPAL,2011,Whole Year ,Sugarcane,244.0,5660.0
Madhya Pradesh,BHOPAL,2012,Kharif     ,Maize,2590.0,5845.0
Madhya Pradesh,BHOPAL,2012,Kharif     ,Rice,683.0,776.0
Madhya Pradesh,BHOPAL,2012,Rabi       ,Wheat,82297.0,247868.0
Madhya Pradesh,BHOPAL,2012,Whole Year ,Sugarcane,177.0,5270.0
Madhya Pradesh,BHOPAL,2013,Kharif     ,Maize,2223.0,1684.0
Madhya Pradesh,BHOPAL,2013,Kharif     ,Rice,522.0,678.0
Madhya Pradesh,BHOPAL,2013,Rabi       ,Wheat,84996.0,317551.0
